# slice S oracle (main) — rungs 43+45 TwoSpoolFuelTransient — key	u64 bits (or an integer)	repr
K/tilted/armed/last/pi_hpc	4618215147103406313	5.7990311894848015
K/tilted/armed/last/pi_lpc	4613707170026168714	2.8975716164897607
K/tilted/armed/last/s	4611686018427387907	2.0000000000000013
K/tilted/armed/last/sp_thrust	4649426991032815536	706.6518280492073
K/tilted/armed/eqf/M9	4607182418800017406	0.9999999999999998
K/tilted/armed/eqf/Pc_hp	4688846668590329935	297036.9605472134
K/tilted/armed/eqf/Pc_lp	4682545690627478672	113639.94296558411
K/tilted/armed/eqf/Phi_hp	13624126112403900195	-1.653717273380133e-14
K/tilted/armed/eqf/Phi_lp	13626201563425413175	-2.308614142009174e-14
K/tilted/armed/eqf/Pt_hp	4688846668590329845	297036.96054720815
K/tilted/armed/eqf/Pt_lp	4682545690627478481	113639.94296558133
K/tilted/armed/eqf/Tt2	4643741180423569407	286.12499999999994
K/tilted/armed/eqf/Tt25	4645732390601584725	399.31219418882876
K/tilted/armed/eqf/Tt3	4649325958338716522	695.165740550595
K/tilted/armed/eqf/Tt4	4654091982887452554	1449.9999999999732
K/tilted/armed/eqf/Tt45	4653055024310016882	1214.222916966039
K/tilted/armed/eqf/Tt5	4652658306294250855	1124.0196836067714
K/tilted/armed/eqf/branch_choked	1	1
K/tilted/armed/eqf/eta_hpc	4606101242142730785	0.8799652781393129
K/tilted/armed/eqf/eta_hpt	4606461842859638129	0.92
K/tilted/armed/eqf/eta_lpc	4606280109524508311	0.8998235466996957
K/tilted/armed/eqf/eta_lpt	4606281698874543309	0.9
K/tilted/armed/eqf/f	4583461224268703239	0.027075573936633315
K/tilted/armed/eqf/m_hp	4606988448452029093	0.9784649653568819
K/tilted/armed/eqf/m_imp	4606746822753844471	0.9516391240103123
K/tilted/armed/eqf/m_lp	4606746822753844465	0.9516391240103116
K/tilted/armed/eqf/mdot4	4606978903830273539	0.9774052994734465
K/tilted/armed/eqf/mdot_air	4606746822753844471	0.9516391240103123
K/tilted/armed/eqf/mdot_air_face	4606746822753844465	0.9516391240103116
K/tilted/armed/eqf/n_hp	4607046070675117845	0.9848623172372039
K/tilted/armed/eqf/n_lp	4606943192467604084	0.9734405417658096
K/tilted/armed/eqf/nu_hp	4607001524677141390	0.9799167179763673
K/tilted/armed/eqf/nu_hpt	4607152412617884553	0.9966686445715008
K/tilted/armed/eqf/nu_lp	4606943192467604084	0.9734405417658096
K/tilted/armed/eqf/nu_lpt	4607093083204325343	0.9900817564744065
K/tilted/armed/eqf/phi_hp	4607123910902943635	0.9935043185546298
K/tilted/armed/eqf/phi_lp	4606980691313505077	0.9776037499774249
K/tilted/armed/eqf/pi_hpc	4618209963147420020	5.794426911649101
K/tilted/armed/eqf/pi_hpt	4601427004634511389	0.4305103338600718
K/tilted/armed/eqf/pi_lpc	4613719617540158289	2.9030994231419887
K/tilted/armed/eqf/pi_lpt	4604376207078889679	0.6884479135231006
K/tilted/armed/eqf/pt4	4698145924419116130	1256147.5623071422
K/tilted/armed/eqf/slip	4607122891078459837	0.9933910952923309
K/tilted/armed/eqf/sp_thrust	4649424400690350038	706.3573402056888
K/tilted/armed/eqf/tau_hpc	4610519171197118048	1.7409078677468628
K/tilted/armed/eqf/tau_hpt	4605717804202370308	0.837395115149008
K/tilted/armed/eqf/tau_lpc	4608963982122243433	1.395586524032604
K/tilted/armed/eqf/tau_lpt	4606513284257310084	0.9257111424114304
K/tilted/armed/eqf/passes	3	3
K/deg/armed/phi_excursion_fuel	6	6
K/deg/armed/transient_surge_margin_fuel	6	6
K/deg/pyonly/phi_excursion_fuel	6	6
K/deg/pyonly/transient_surge_margin_fuel	5	5
census/K/close_calls	1660	1660
census/K/eq_calls	4	4
census/K/eq_passes	12	12
census/K/hi_wall_hi0	0	0
census/K/hi_wall_literal	0	0
census/K/hi_wall_map	1660	1660
census/K/illinois_calls	1760	1760
census/K/illinois_evals	12010	12010
census/K/illinois_exhausted	0	0
census/K/instant_calls	1660	1660
census/K/interp_high	0	0
census/K/interp_low	0	0
census/K/interp_mid	0	0
census/K/lo_floor_hits	0	0
census/K/march_calls	4	4
census/K/march_points	404	404
census/K/rw_calls	1616	1616
census/K/rw_interior	0	0
census/K/rw_one	1616	1616
census/K/rw_zero	0	0
census/K/sched_calls	0	0
census/K/sched_dormant	0	0
census/K/surge_calls	0	0
census/K/surge_dormant	0	0
census/K/topping_calls	0	0
L/flow/press/acc/ext_lp	13819043059374983076	-0.1804945701142603
L/flow/press/acc/ext_hp	13816860590621497752	-0.1224594467990755
L/flow/press/acc/s_lp	4602678819172646913	0.5000000000000001
L/flow/press/acc/s_hp	4602678819172646913	0.5000000000000001
L/flow/press/acc/min_phi_lp	4604799708185174898	0.7354659814383082
L/flow/press/acc/min_phi_hp	4605932210771652934	0.861199026133854
L/flow/press/acc/Tt4_peak	4655171289185402739	1695.4058398939349
L/flow/press/acc/ratio	4609316733191993252	1.4739129959520847
L/flow/press/acc/npts	326	326
census/L/flow/press/acc/close_calls	1304	1304
census/L/flow/press/acc/eq_calls	0	0
census/L/flow/press/acc/eq_passes	0	0
census/L/flow/press/acc/hi_wall_hi0	0	0
census/L/flow/press/acc/hi_wall_literal	0	0
census/L/flow/press/acc/hi_wall_map	1304	1304
census/L/flow/press/acc/illinois_calls	1490	1490
census/L/flow/press/acc/illinois_evals	10305	10305
census/L/flow/press/acc/illinois_exhausted	0	0
census/L/flow/press/acc/instant_calls	1304	1304
census/L/flow/press/acc/interp_high	602	602
census/L/flow/press/acc/interp_low	2	2
census/L/flow/press/acc/interp_mid	48	48
census/L/flow/press/acc/lo_floor_hits	0	0
census/L/flow/press/acc/march_calls	1	1
census/L/flow/press/acc/march_points	326	326
census/L/flow/press/acc/rw_calls	1304	1304
census/L/flow/press/acc/rw_interior	0	0
census/L/flow/press/acc/rw_one	1304	1304
census/L/flow/press/acc/rw_zero	0	0
census/L/flow/press/acc/sched_calls	0	0
census/L/flow/press/acc/sched_dormant	0	0
census/L/flow/press/acc/surge_calls	0	0
census/L/flow/press/acc/surge_dormant	0	0
census/L/flow/press/acc/topping_calls	0	0
L/flow/press/dec/ext_lp	4595703155803937584	0.18138644790061553
L/flow/press/dec/ext_hp	4593104153440368832	0.11712482063669238
L/flow/press/dec/s_lp	4602678819172646913	0.5000000000000001
L/flow/press/dec/s_hp	4602678819172646913	0.5000000000000001
L/flow/press/dec/min_phi_lp	4605139304420257283	0.7731687373647563
L/flow/press/dec/min_phi_hp	4606672415665673408	0.9433782777620294
L/flow/press/dec/Tt4_peak	4653872080561897472	1400.0
L/flow/press/dec/ratio	4609653360817488991	1.5486593440621375
L/flow/press/dec/npts	326	326
census/L/flow/press/dec/close_calls	1304	1304
census/L/flow/press/dec/eq_calls	0	0
census/L/flow/press/dec/eq_passes	0	0
census/L/flow/press/dec/hi_wall_hi0	0	0
census/L/flow/press/dec/hi_wall_literal	0	0
census/L/flow/press/dec/hi_wall_map	1304	1304
census/L/flow/press/dec/illinois_calls	1487	1487
census/L/flow/press/dec/illinois_evals	10122	10122
census/L/flow/press/dec/illinois_exhausted	0	0
census/L/flow/press/dec/instant_calls	1304	1304
census/L/flow/press/dec/interp_high	2	2
census/L/flow/press/dec/interp_low	602	602
census/L/flow/press/dec/interp_mid	48	48
census/L/flow/press/dec/lo_floor_hits	0	0
census/L/flow/press/dec/march_calls	1	1
census/L/flow/press/dec/march_points	326	326
census/L/flow/press/dec/rw_calls	1304	1304
census/L/flow/press/dec/rw_interior	0	0
census/L/flow/press/dec/rw_one	1304	1304
census/L/flow/press/dec/rw_zero	0	0
census/L/flow/press/dec/sched_calls	0	0
census/L/flow/press/dec/sched_dormant	0	0
census/L/flow/press/dec/surge_calls	0	0
census/L/flow/press/dec/surge_dormant	0	0
census/L/flow/press/dec/topping_calls	0	0
L/flow/press/t40/ext_lp	13819533744234122076	-0.19411381082553703
L/flow/press/t40/ext_hp	13815385207623322136	-0.1019843946151372
L/flow/press/t40/min_phi_lp	4604943748906309976	0.7514577139470857
L/flow/press/t40/min_phi_hp	4606152660259815966	0.8856738358863969
L/flow/press/t40/npts44	151	151
census/L/flow/press/t40/close_calls	0	0
census/L/flow/press/t40/eq_calls	0	0
census/L/flow/press/t40/eq_passes	0	0
census/L/flow/press/t40/hi_wall_hi0	0	0
census/L/flow/press/t40/hi_wall_literal	0	0
census/L/flow/press/t40/hi_wall_map	0	0
census/L/flow/press/t40/illinois_calls	601	601
census/L/flow/press/t40/illinois_evals	5855	5855
census/L/flow/press/t40/illinois_exhausted	0	0
census/L/flow/press/t40/instant_calls	0	0
census/L/flow/press/t40/interp_high	0	0
census/L/flow/press/t40/interp_low	0	0
census/L/flow/press/t40/interp_mid	0	0
census/L/flow/press/t40/lo_floor_hits	0	0
census/L/flow/press/t40/march_calls	0	0
census/L/flow/press/t40/march_points	0	0
census/L/flow/press/t40/rw_calls	0	0
census/L/flow/press/t40/rw_interior	0	0
census/L/flow/press/t40/rw_one	0	0
census/L/flow/press/t40/rw_zero	0	0
census/L/flow/press/t40/sched_calls	0	0
census/L/flow/press/t40/sched_dormant	0	0
census/L/flow/press/t40/surge_calls	0	0
census/L/flow/press/t40/surge_dormant	0	0
census/L/flow/press/t40/topping_calls	0	0
L/press/flow/acc/ext_lp	13818841407427859264	-0.17489760424782652
L/press/flow/acc/ext_hp	13817628339614382280	-0.14122820882398046
L/press/flow/acc/s_lp	4602678819172646913	0.5000000000000001
L/press/flow/acc/s_hp	4602678819172646913	0.5000000000000001
L/press/flow/acc/min_phi_lp	4604907641969987594	0.7474490387417074
L/press/flow/acc/min_phi_hp	4605746777289134745	0.840611773951042
L/press/flow/acc/Tt4_peak	4655204533970765364	1702.9648289311563
L/press/flow/acc/ratio	4608256095779618637	1.2384041807526558
L/press/flow/acc/npts	326	326
census/L/press/flow/acc/close_calls	1304	1304
census/L/press/flow/acc/eq_calls	0	0
census/L/press/flow/acc/eq_passes	0	0
census/L/press/flow/acc/hi_wall_hi0	0	0
census/L/press/flow/acc/hi_wall_literal	0	0
census/L/press/flow/acc/hi_wall_map	1304	1304
census/L/press/flow/acc/illinois_calls	1490	1490
census/L/press/flow/acc/illinois_evals	10897	10897
census/L/press/flow/acc/illinois_exhausted	0	0
census/L/press/flow/acc/instant_calls	1304	1304
census/L/press/flow/acc/interp_high	602	602
census/L/press/flow/acc/interp_low	2	2
census/L/press/flow/acc/interp_mid	48	48
census/L/press/flow/acc/lo_floor_hits	0	0
census/L/press/flow/acc/march_calls	1	1
census/L/press/flow/acc/march_points	326	326
census/L/press/flow/acc/rw_calls	1304	1304
census/L/press/flow/acc/rw_interior	0	0
census/L/press/flow/acc/rw_one	1304	1304
census/L/press/flow/acc/rw_zero	0	0
census/L/press/flow/acc/sched_calls	0	0
census/L/press/flow/acc/sched_dormant	0	0
census/L/press/flow/acc/surge_calls	0	0
census/L/press/flow/acc/surge_dormant	0	0
census/L/press/flow/acc/topping_calls	0	0
L/press/flow/dec/ext_lp	4595414350475319292	0.17337048976395397
L/press/flow/dec/ext_hp	4593948444032501912	0.13268341264489858
L/press/flow/dec/s_lp	4602678819172646913	0.5000000000000001
L/press/flow/dec/s_hp	4602678819172646913	0.5000000000000001
L/press/flow/dec/min_phi_lp	4605300278485804275	0.7910404487585353
L/press/flow/dec/min_phi_hp	4606640368462272445	0.93982032345297
L/press/flow/dec/Tt4_peak	4653872080561897472	1400.0
L/press/flow/dec/ratio	4608563437735990771	1.3066478040321925
L/press/flow/dec/npts	326	326
census/L/press/flow/dec/close_calls	1304	1304
census/L/press/flow/dec/eq_calls	0	0
census/L/press/flow/dec/eq_passes	0	0
census/L/press/flow/dec/hi_wall_hi0	0	0
census/L/press/flow/dec/hi_wall_literal	0	0
census/L/press/flow/dec/hi_wall_map	1304	1304
census/L/press/flow/dec/illinois_calls	1487	1487
census/L/press/flow/dec/illinois_evals	10318	10318
census/L/press/flow/dec/illinois_exhausted	0	0
census/L/press/flow/dec/instant_calls	1304	1304
census/L/press/flow/dec/interp_high	2	2
census/L/press/flow/dec/interp_low	602	602
census/L/press/flow/dec/interp_mid	48	48
census/L/press/flow/dec/lo_floor_hits	0	0
census/L/press/flow/dec/march_calls	1	1
census/L/press/flow/dec/march_points	326	326
census/L/press/flow/dec/rw_calls	1304	1304
census/L/press/flow/dec/rw_interior	0	0
census/L/press/flow/dec/rw_one	1304	1304
census/L/press/flow/dec/rw_zero	0	0
census/L/press/flow/dec/sched_calls	0	0
census/L/press/flow/dec/sched_dormant	0	0
census/L/press/flow/dec/surge_calls	0	0
census/L/press/flow/dec/surge_dormant	0	0
census/L/press/flow/dec/topping_calls	0	0
L/press/flow/t40/ext_lp	13819219864200516020	-0.185401889818548
L/press/flow/t40/ext_hp	13816351272606604224	-0.11539123946168584
L/press/flow/t40/min_phi_lp	4605074622264530414	0.7659875755077203
L/press/flow/t40/min_phi_hp	4606020541564204231	0.8710057141012378
L/press/flow/t40/npts44	151	151
census/L/press/flow/t40/close_calls	0	0
census/L/press/flow/t40/eq_calls	0	0
census/L/press/flow/t40/eq_passes	0	0
census/L/press/flow/t40/hi_wall_hi0	0	0
census/L/press/flow/t40/hi_wall_literal	0	0
census/L/press/flow/t40/hi_wall_map	0	0
census/L/press/flow/t40/illinois_calls	601	601
census/L/press/flow/t40/illinois_evals	5057	5057
census/L/press/flow/t40/illinois_exhausted	0	0
census/L/press/flow/t40/instant_calls	0	0
census/L/press/flow/t40/interp_high	0	0
census/L/press/flow/t40/interp_low	0	0
census/L/press/flow/t40/interp_mid	0	0
census/L/press/flow/t40/lo_floor_hits	0	0
census/L/press/flow/t40/march_calls	0	0
census/L/press/flow/t40/march_points	0	0
census/L/press/flow/t40/rw_calls	0	0
census/L/press/flow/t40/rw_interior	0	0
census/L/press/flow/t40/rw_one	0	0
census/L/press/flow/t40/rw_zero	0	0
census/L/press/flow/t40/sched_calls	0	0
census/L/press/flow/t40/sched_dormant	0	0
census/L/press/flow/t40/surge_calls	0	0
census/L/press/flow/t40/surge_dormant	0	0
census/L/press/flow/t40/topping_calls	0	0
L/tilted/acc/ext_lp	13819047418587910148	-0.18061556257828226
L/tilted/acc/ext_hp	13817336562896839420	-0.1331297780773396
L/tilted/acc/s_lp	4602678819172646913	0.5000000000000001
L/tilted/acc/s_hp	4602678819172646913	0.5000000000000001
L/tilted/acc/min_phi_lp	4604816885288509782	0.7373730230001836
L/tilted/acc/min_phi_hp	4605824469892413622	0.8492373856513697
L/tilted/acc/Tt4_peak	4655202117448282611	1702.4153753324615
L/tilted/acc/ratio	4608788798412996288	1.35668792652352
L/tilted/acc/npts	326	326
census/L/tilted/acc/close_calls	1304	1304
census/L/tilted/acc/eq_calls	0	0
census/L/tilted/acc/eq_passes	0	0
census/L/tilted/acc/hi_wall_hi0	0	0
census/L/tilted/acc/hi_wall_literal	0	0
census/L/tilted/acc/hi_wall_map	1304	1304
census/L/tilted/acc/illinois_calls	1490	1490
census/L/tilted/acc/illinois_evals	10867	10867
census/L/tilted/acc/illinois_exhausted	0	0
census/L/tilted/acc/instant_calls	1304	1304
census/L/tilted/acc/interp_high	602	602
census/L/tilted/acc/interp_low	2	2
census/L/tilted/acc/interp_mid	48	48
census/L/tilted/acc/lo_floor_hits	0	0
census/L/tilted/acc/march_calls	1	1
census/L/tilted/acc/march_points	326	326
census/L/tilted/acc/rw_calls	1304	1304
census/L/tilted/acc/rw_interior	0	0
census/L/tilted/acc/rw_one	1304	1304
census/L/tilted/acc/rw_zero	0	0
census/L/tilted/acc/sched_calls	0	0
census/L/tilted/acc/sched_dormant	0	0
census/L/tilted/acc/surge_calls	0	0
census/L/tilted/acc/surge_dormant	0	0
census/L/tilted/acc/topping_calls	0	0
L/tilted/dec/ext_lp	4595640328460021476	0.17964263880582287
L/tilted/dec/ext_hp	4593673619935508168	0.12505551163979178
L/tilted/dec/s_lp	4602678819172646913	0.5000000000000001
L/tilted/dec/s_hp	4602678819172646913	0.5000000000000001
L/tilted/dec/min_phi_lp	4605199683042039060	0.7798721109744826
L/tilted/dec/min_phi_hp	4606651893170067159	0.9410998230475468
L/tilted/dec/Tt4_peak	4653872080561897472	1400.0
L/tilted/dec/ratio	4609148254310508730	1.4365031692746428
L/tilted/dec/npts	326	326
census/L/tilted/dec/close_calls	1304	1304
census/L/tilted/dec/eq_calls	0	0
census/L/tilted/dec/eq_passes	0	0
census/L/tilted/dec/hi_wall_hi0	0	0
census/L/tilted/dec/hi_wall_literal	0	0
census/L/tilted/dec/hi_wall_map	1304	1304
census/L/tilted/dec/illinois_calls	1487	1487
census/L/tilted/dec/illinois_evals	10243	10243
census/L/tilted/dec/illinois_exhausted	0	0
census/L/tilted/dec/instant_calls	1304	1304
census/L/tilted/dec/interp_high	2	2
census/L/tilted/dec/interp_low	602	602
census/L/tilted/dec/interp_mid	48	48
census/L/tilted/dec/lo_floor_hits	0	0
census/L/tilted/dec/march_calls	1	1
census/L/tilted/dec/march_points	326	326
census/L/tilted/dec/rw_calls	1304	1304
census/L/tilted/dec/rw_interior	0	0
census/L/tilted/dec/rw_one	1304	1304
census/L/tilted/dec/rw_zero	0	0
census/L/tilted/dec/sched_calls	0	0
census/L/tilted/dec/sched_dormant	0	0
census/L/tilted/dec/surge_calls	0	0
census/L/tilted/dec/surge_dormant	0	0
census/L/tilted/dec/topping_calls	0	0
L/tilted/t40/ext_lp	13819491592810194704	-0.19294387379141442
L/tilted/t40/ext_hp	13815942345868180336	-0.10971624095689747
L/tilted/t40/min_phi_lp	4604981007879858465	0.7555942909778289
L/tilted/t40/min_phi_hp	4606077379151879393	0.8773159539513494
L/tilted/t40/npts44	151	151
census/L/tilted/t40/close_calls	0	0
census/L/tilted/t40/eq_calls	0	0
census/L/tilted/t40/eq_passes	0	0
census/L/tilted/t40/hi_wall_hi0	0	0
census/L/tilted/t40/hi_wall_literal	0	0
census/L/tilted/t40/hi_wall_map	0	0
census/L/tilted/t40/illinois_calls	601	601
census/L/tilted/t40/illinois_evals	5178	5178
census/L/tilted/t40/illinois_exhausted	0	0
census/L/tilted/t40/instant_calls	0	0
census/L/tilted/t40/interp_high	0	0
census/L/tilted/t40/interp_low	0	0
census/L/tilted/t40/interp_mid	0	0
census/L/tilted/t40/lo_floor_hits	0	0
census/L/tilted/t40/march_calls	0	0
census/L/tilted/t40/march_points	0	0
census/L/tilted/t40/rw_calls	0	0
census/L/tilted/t40/rw_interior	0	0
census/L/tilted/t40/rw_one	0	0
census/L/tilted/t40/rw_zero	0	0
census/L/tilted/t40/sched_calls	0	0
census/L/tilted/t40/sched_dormant	0	0
census/L/tilted/t40/surge_calls	0	0
census/L/tilted/t40/surge_dormant	0	0
census/L/tilted/t40/topping_calls	0	0
L/hp-only/acc/ext_lp	13820147596086812652	-0.2111516223396842
L/hp-only/acc/ext_hp	13816771840175414032	-0.12122778694047676
L/hp-only/acc/s_lp	4602678819172646913	0.5000000000000001
L/hp-only/acc/s_hp	4602678819172646913	0.5000000000000001
L/hp-only/acc/min_phi_lp	4604366713655588519	0.6873939318099546
L/hp-only/acc/min_phi_hp	4605941987745789977	0.862284488313665
L/hp-only/acc/Tt4_peak	4655149901027050085	1690.54273571833
L/hp-only/acc/ratio	4610523079896094692	1.7417757732669026
L/hp-only/acc/npts	326	326
census/L/hp-only/acc/close_calls	1304	1304
census/L/hp-only/acc/eq_calls	0	0
census/L/hp-only/acc/eq_passes	0	0
census/L/hp-only/acc/hi_wall_hi0	3	3
census/L/hp-only/acc/hi_wall_literal	1301	1301
census/L/hp-only/acc/hi_wall_map	0	0
census/L/hp-only/acc/illinois_calls	1496	1496
census/L/hp-only/acc/illinois_evals	10074	10074
census/L/hp-only/acc/illinois_exhausted	0	0
census/L/hp-only/acc/instant_calls	1304	1304
census/L/hp-only/acc/interp_high	602	602
census/L/hp-only/acc/interp_low	2	2
census/L/hp-only/acc/interp_mid	48	48
census/L/hp-only/acc/lo_floor_hits	0	0
census/L/hp-only/acc/march_calls	1	1
census/L/hp-only/acc/march_points	326	326
census/L/hp-only/acc/rw_calls	1304	1304
census/L/hp-only/acc/rw_interior	0	0
census/L/hp-only/acc/rw_one	1304	1304
census/L/hp-only/acc/rw_zero	0	0
census/L/hp-only/acc/sched_calls	0	0
census/L/hp-only/acc/sched_dormant	0	0
census/L/hp-only/acc/surge_calls	0	0
census/L/hp-only/acc/surge_dormant	0	0
census/L/hp-only/acc/topping_calls	0	0
L/hp-only/dec/ext_lp	4596830788860165580	0.2126845524594344
L/hp-only/dec/ext_hp	4593029312732478896	0.11608619717320923
L/hp-only/dec/s_lp	4602678819172646913	0.5000000000000001
L/hp-only/dec/s_hp	4602678819172646913	0.5000000000000001
L/hp-only/dec/min_phi_lp	4604725949825879167	0.7272771585634387
L/hp-only/dec/min_phi_hp	4606672997073132096	0.9434428269567618
L/hp-only/dec/Tt4_peak	4653872080561897472	1400.0
L/hp-only/dec/ratio	4610929981623722745	1.8321261066213863
L/hp-only/dec/npts	326	326
census/L/hp-only/dec/close_calls	1304	1304
census/L/hp-only/dec/eq_calls	0	0
census/L/hp-only/dec/eq_passes	0	0
census/L/hp-only/dec/hi_wall_hi0	1207	1207
census/L/hp-only/dec/hi_wall_literal	97	97
census/L/hp-only/dec/hi_wall_map	0	0
census/L/hp-only/dec/illinois_calls	1493	1493
