# slice R oracle (cpython) — rungs 40+44 TwoSpoolTransient — key	u64 bits (or an integer)	repr
D/flow_press/1500/tau_lpc	4609027584132985321	1.409709007380224
D/flow_press/1500/tau_lpt	4606513284257310085	0.9257111424114305
D/flow_press/1500/exit_noise	0	0
D/flow_press/1500/passes	0	0
D/flow_press/1500/powers_calls	1	1
D/flow_press/1300/M9	4607182418800017404	0.9999999999999996
D/flow_press/1300/Pc_hp	4688302690121149218	265373.2462689151
D/flow_press/1300/Pc_lp	4681713232847163004	101526.08791523607
D/flow_press/1300/Phi_hp	13607690235414168020	-1.3448817746077535e-15
D/flow_press/1300/Phi_lp	4396050030998800866	7.952340040165306e-15
D/flow_press/1300/Pt_hp	4688302690121149210	265373.24626891466
D/flow_press/1300/Pt_lp	4681713232847163075	101526.0879152371
D/flow_press/1300/Tt2	4643741180423569407	286.12499999999994
D/flow_press/1300/Tt25	4645520130450428538	387.2466015091992
D/flow_press/1300/Tt3	4648942420916305235	651.5625838487562
D/flow_press/1300/Tt4	4653432275910787072	1300.0
D/flow_press/1300/Tt45	4652502588910327487	1088.6136496937104
D/flow_press/1300/Tt5	4652075406304869372	1007.7417853026413
D/flow_press/1300/branch_choked	1	1
D/flow_press/1300/eta_hpc	4606095673270062175	0.8793470090735233
D/flow_press/1300/eta_hpt	4606461842859638129	0.92
D/flow_press/1300/eta_lpc	4606261243322334590	0.8977289774956458
D/flow_press/1300/eta_lpt	4606281698874543309	0.9
D/flow_press/1300/f	4582421022801508491	0.02346665012685682
D/flow_press/1300/m_hp	4606403577692968258	0.9135312670429487
D/flow_press/1300/m_imp	4605518772844114416	0.815298195493197
D/flow_press/1300/m_lp	4605518772844114420	0.8152981954931975
D/flow_press/1300/mdot4	4605691101440066172	0.8344305129958935
D/flow_press/1300/mdot_air	4605518772844114416	0.815298195493197
D/flow_press/1300/n_hp	4606610443051979750	0.9364979355001395
D/flow_press/1300/n_lp	4606281558955011413	0.8999844658114095
D/flow_press/1300/nu_hp	4606440312872096373	0.917609691211125
D/flow_press/1300/nu_hpt	4607053353945266161	0.9856709226585264
D/flow_press/1300/nu_lp	4606281558955011413	0.8999844658114095
D/flow_press/1300/nu_lpt	4606882824883261321	0.966738393557976
D/flow_press/1300/phi_hp	4606961526311983235	0.9754760073817724
D/flow_press/1300/phi_lp	4606334864047825903	0.9059025199486522
D/flow_press/1300/pi_hpc	4617521945516958259	5.183344499899749
D/flow_press/1300/pi_hpt	4601427004634511389	0.4305103338600718
D/flow_press/1300/pi_lpc	4613089803660787360	2.62340587509955
D/flow_press/1300/pi_lpt	4604376207078889679	0.6884479135231006
D/flow_press/1300/pt4	4696969565499236169	1015415.57891176
D/flow_press/1300/slip	4607009410691444115	0.9807922414415081
D/flow_press/1300/sp_thrust	4648704354554194534	624.4975719725014
D/flow_press/1300/tau_hpc	4610256360197910393	1.6825521032578463
D/flow_press/1300/tau_hpt	4605717804202370308	0.837395115149008
D/flow_press/1300/tau_lpc	4608774070025446635	1.3534175675288747
D/flow_press/1300/tau_lpt	4606513284257310084	0.9257111424114304
D/flow_press/1300/exit_noise	0	0
D/flow_press/1300/passes	4	4
D/flow_press/1300/powers_calls	13	13
D/flow_press/1200/M9	4607182418800017401	0.9999999999999992
D/flow_press/1200/Pc_hp	4687637101205943428	244387.43619242695
D/flow_press/1200/Pc_lp	4681161503485252140	93497.36901170824
D/flow_press/1200/Phi_hp	13638050720124282126	-1.427433855422979e-13
D/flow_press/1200/Phi_lp	4416359996299580025	1.8518569334594035e-13
D/flow_press/1200/Pt_hp	4687637101205941623	244387.4361923744
D/flow_press/1200/Pt_lp	4681161503485253882	93497.3690117336
D/flow_press/1200/Tt2	4643741180423569407	286.12499999999994
D/flow_press/1200/Tt25	4645379450453766007	379.2498695335739
D/flow_press/1200/Tt3	4648688223211221798	622.6636506017282
D/flow_press/1200/Tt4	4652992471259676672	1200.0
D/flow_press/1200/Tt45	4652050182214013278	1004.8741381788093
D/flow_press/1200/Tt5	4651393545498262600	930.223186433207
D/flow_press/1200/branch_choked	1	1
D/flow_press/1200/eta_hpc	4606087896366648521	0.8784835993505108
D/flow_press/1200/eta_hpt	4606461842859638129	0.92
D/flow_press/1200/eta_lpc	4606236337273824303	0.8949638506447907
D/flow_press/1200/eta_lpt	4606281698874543309	0.9
D/flow_press/1200/f	4581731606827121048	0.021074757975890174
D/flow_press/1200/m_hp	4606013831885514112	0.8702607901242772
D/flow_press/1200/m_imp	4604768067321029574	0.7319531398489907
D/flow_press/1200/m_lp	4604768067321029574	0.7319531398489907
D/flow_press/1200/mdot4	4604907009992275457	0.747378875121001
D/flow_press/1200/mdot_air	4604768067321029574	0.7319531398489907
D/flow_press/1200/n_hp	4606308763496701912	0.9030047766673261
D/flow_press/1200/n_lp	4605842986283984860	0.8512931180769061
D/flow_press/1200/nu_hp	4606062002654541702	0.8756088198131102
D/flow_press/1200/nu_hpt	4606992911123333582	0.9789604214002396
D/flow_press/1200/nu_lp	4605842986283984860	0.8512931180769061
D/flow_press/1200/nu_lpt	4606748043376958394	0.951774640398859
D/flow_press/1200/phi_hp	4606855807447775962	0.9637388556637589
D/flow_press/1200/phi_lp	4605919729204471802	0.8598132938070642
D/flow_press/1200/pi_hpc	4617070820399725547	4.782664906188965
D/flow_press/1200/pi_hpt	4601427004634511389	0.4305103338600718
D/flow_press/1200/pi_lpc	4612691827301682111	2.4466688682454953
D/flow_press/1200/pi_lpt	4604376207078889679	0.6884479135231006
D/flow_press/1200/pt4	4695753120620540798	873802.7568737117
D/flow_press/1200/slip	4606932288415762497	0.972229948824186
D/flow_press/1200/sp_thrust	4648187528093955287	565.7412060570449
D/flow_press/1200/tau_hpc	4610072962216851298	1.6418295710095312
D/flow_press/1200/tau_hpt	4605717804202370306	0.8373951151490078
D/flow_press/1200/tau_lpc	4608648201684177582	1.3254691814192188
D/flow_press/1200/tau_lpt	4606513284257310084	0.9257111424114304
D/flow_press/1200/exit_noise	0	0
D/flow_press/1200/passes	4	4
D/flow_press/1200/powers_calls	13	13
D/press_flow/1500/M9	4607182418800017406	0.9999999999999998
D/press_flow/1500/Pc_hp	4689028848267263340	307641.21340747806
D/press_flow/1500/Pc_lp	4682824482708545820	117696.90169561323
D/press_flow/1500/Phi_hp	4393461614592995576	5.486983189910675e-15
D/press_flow/1500/Phi_lp	13621356199628391289	-1.1003861925559265e-14
D/press_flow/1500/Pt_hp	4689028848267263369	307641.21340747975
D/press_flow/1500/Pt_lp	4682824482708545731	117696.90169561193
D/press_flow/1500/Tt2	4643741180423569407	286.12499999999994
D/press_flow/1500/Tt25	4645803477028629734	403.3529897366665
D/press_flow/1500/Tt3	4649454405929320604	709.7685409393339
D/press_flow/1500/Tt4	4654311885213007872	1500.0
D/press_flow/1500/Tt45	4653239169443246811	1256.0926727235117
D/press_flow/1500/Tt5	4652828771495902638	1162.778983041509
D/press_flow/1500/branch_choked	1	1
D/press_flow/1500/eta_hpc	4606101554889448489	0.88
D/press_flow/1500/eta_hpt	4606461842859638129	0.92
D/press_flow/1500/eta_lpc	4606281698874543309	0.9
D/press_flow/1500/eta_lpt	4606281698874543309	0.9
D/press_flow/1500/f	4583809590202238790	0.028284211062902707
D/press_flow/1500/m_hp	4607182418800017407	0.9999999999999999
D/press_flow/1500/m_imp	4607182418800017409	1.0000000000000002
D/press_flow/1500/m_lp	4607182418800017409	1.0000000000000002
D/press_flow/1500/mdot4	4607309799562420766	1.028284211062903
D/press_flow/1500/mdot_air	4607182418800017409	1.0000000000000002
D/press_flow/1500/n_hp	4607182418800017408	1.0
D/press_flow/1500/n_lp	4607182418800017408	1.0
D/press_flow/1500/nu_hp	4607182418800017408	1.0
D/press_flow/1500/nu_hpt	4607182418800017408	1.0
D/press_flow/1500/nu_lp	4607182418800017408	1.0
D/press_flow/1500/nu_lpt	4607182418800017410	1.0000000000000004
D/press_flow/1500/phi_hp	4607182418800017407	0.9999999999999999
D/press_flow/1500/phi_lp	4607182418800017409	1.0000000000000002
D/press_flow/1500/pi_hpc	4618441417868443649	6.000000000000001
D/press_flow/1500/pi_hpt	4601427004634511389	0.4305103338600718
D/press_flow/1500/pi_lpc	4613937818241073153	3.0000000000000004
D/press_flow/1500/pi_lpt	4604376207078889679	0.6884479135231006
D/press_flow/1500/pt4	4698523799358154354	1344128.4275840786
D/press_flow/1500/slip	4607182418800017408	1.0
D/press_flow/1500/sp_thrust	4649651320669411054	732.1551550409911
D/press_flow/1500/tau_hpc	4610603672633087516	1.7596709557123011
D/press_flow/1500/tau_hpt	4605717804202370306	0.8373951151490078
D/press_flow/1500/tau_lpc	4609027584132985320	1.4097090073802239
D/press_flow/1500/tau_lpt	4606513284257310085	0.9257111424114305
D/press_flow/1500/exit_noise	0	0
D/press_flow/1500/passes	0	0
D/press_flow/1500/powers_calls	1	1
D/press_flow/1300/M9	4607182418800017404	0.9999999999999996
D/press_flow/1300/Pc_hp	4688302690121149212	265373.2462689148
D/press_flow/1300/Pc_lp	4681713232847162972	101526.0879152356
D/press_flow/1300/Phi_hp	13598664269037626792	-3.352951531087054e-16
D/press_flow/1300/Phi_lp	4398390254577869977	1.1644561822173336e-14
D/press_flow/1300/Pt_hp	4688302690121149210	265373.24626891466
D/press_flow/1300/Pt_lp	4681713232847163075	101526.0879152371
D/press_flow/1300/Tt2	4643741180423569407	286.12499999999994
D/press_flow/1300/Tt25	4645520130450428530	387.24660150919874
D/press_flow/1300/Tt3	4648942420916305227	651.5625838487553
D/press_flow/1300/Tt4	4653432275910787072	1300.0
D/press_flow/1300/Tt45	4652502588910327487	1088.6136496937104
D/press_flow/1300/Tt5	4652075406304869372	1007.7417853026413
D/press_flow/1300/branch_choked	1	1
D/press_flow/1300/eta_hpc	4606098592825405587	0.8796711448299156
D/press_flow/1300/eta_hpt	4606461842859638129	0.92
D/press_flow/1300/eta_lpc	4606257266750711696	0.897287489358165
D/press_flow/1300/eta_lpt	4606281698874543309	0.9
D/press_flow/1300/f	4582421022801508497	0.02346665012685684
D/press_flow/1300/m_hp	4606407560091594704	0.9139734021077803
D/press_flow/1300/m_imp	4605519281560969205	0.8153546744097172
D/press_flow/1300/m_lp	4605519281560969195	0.8153546744097161
D/press_flow/1300/mdot4	4605691622094801406	0.8344883172833872
D/press_flow/1300/mdot_air	4605519281560969205	0.8153546744097172
D/press_flow/1300/n_hp	4606634307101033121	0.9391473771721232
D/press_flow/1300/n_lp	4606206883605142176	0.8916938365317328
D/press_flow/1300/nu_hp	4606463695606700279	0.9202056962447206
D/press_flow/1300/nu_hpt	4607078471031334522	0.988459479384985
D/press_flow/1300/nu_lp	4606206883605142176	0.8916938365317328
D/press_flow/1300/nu_lpt	4606802610690113132	0.9578328291444911
D/press_flow/1300/phi_hp	4606940979580838436	0.9731948619819986
D/press_flow/1300/phi_lp	4606411299817242527	0.9143885950597798
D/press_flow/1300/pi_hpc	4617524770015796120	5.185853158814005
D/press_flow/1300/pi_hpt	4601427004634511389	0.4305103338600718
D/press_flow/1300/pi_lpc	4613087354990419115	2.622318447010533
D/press_flow/1300/pi_lpt	4604376207078889679	0.6884479135231006
D/press_flow/1300/pt4	4696970169731003921	1015485.9207474609
D/press_flow/1300/slip	4606903337717813581	0.9690157756800005
D/press_flow/1300/sp_thrust	4648704439599697620	624.5072405268097
D/press_flow/1300/tau_hpc	4610256360197910391	1.6825521032578459
D/press_flow/1300/tau_hpt	4605717804202370308	0.837395115149008
D/press_flow/1300/tau_lpc	4608774070025446628	1.353417567528873
D/press_flow/1300/tau_lpt	4606513284257310084	0.9257111424114304
D/press_flow/1300/exit_noise	0	0
D/press_flow/1300/passes	4	4
D/press_flow/1300/powers_calls	13	13
D/press_flow/1200/M9	4607182418800017401	0.9999999999999992
D/press_flow/1200/Pc_hp	4687637101205941916	244387.43619238294
D/press_flow/1200/Pc_lp	4681161503485250860	93497.36901168962
D/press_flow/1200/Phi_hp	13625874966763562138	-2.2055584066851862e-14
D/press_flow/1200/Phi_lp	4420001467125648410	3.268450054686942e-13
D/press_flow/1200/Pt_hp	4687637101205941636	244387.4361923748
D/press_flow/1200/Pt_lp	4681161503485253892	93497.36901173374
D/press_flow/1200/Tt2	4643741180423569407	286.12499999999994
D/press_flow/1200/Tt25	4645379450453765681	379.24986953355534
D/press_flow/1200/Tt3	4648688223211221249	622.6636506016658
D/press_flow/1200/Tt4	4652992471259676672	1200.0
D/press_flow/1200/Tt45	4652050182214013278	1004.8741381788093
D/press_flow/1200/Tt5	4651393545498262600	930.223186433207
D/press_flow/1200/branch_choked	1	1
D/press_flow/1200/eta_hpc	4606094867201446617	0.8792575174798812
D/press_flow/1200/eta_hpt	4606461842859638129	0.92
D/press_flow/1200/eta_lpc	4606228052151949719	0.8940440173380918
D/press_flow/1200/eta_lpt	4606281698874543309	0.9
D/press_flow/1200/f	4581731606827121489	0.021074757975891704
D/press_flow/1200/m_hp	4606022549606873466	0.8712286516218193
D/press_flow/1200/m_imp	4604770045352994132	0.7321727455120404
D/press_flow/1200/m_lp	4604770045352994132	0.7321727455120404
D/press_flow/1200/mdot4	4604909029710784947	0.7476031089202507
D/press_flow/1200/mdot_air	4604770045352994132	0.7321727455120404
D/press_flow/1200/n_hp	4606343456979905985	0.906856527053087
D/press_flow/1200/n_lp	4605739119893733066	0.8397616322826817
D/press_flow/1200/nu_hp	4606095643583879268	0.8793437132451456
D/press_flow/1200/nu_hpt	4607030522825746114	0.9831361592016139
D/press_flow/1200/nu_lp	4605739119893733066	0.8397616322826817
D/press_flow/1200/nu_lpt	4606631917222368128	0.9388820473401296
D/press_flow/1200/phi_hp	4606828550946107444	0.9607127760914467
D/press_flow/1200/phi_lp	4606028431164139418	0.8718816356515504
D/press_flow/1200/pi_hpc	4617076809113178088	4.78798395223928
D/press_flow/1200/pi_hpt	4601427004634511389	0.4305103338600718
D/press_flow/1200/pi_lpc	4612687357948527703	2.4446840767346134
D/press_flow/1200/pi_lpt	4604376207078889679	0.6884479135231006
D/press_flow/1200/pt4	4695755372595331695	874064.9212437401
D/press_flow/1200/slip	4606776975871642472	0.9549867925746698
D/press_flow/1200/sp_thrust	4648187938274202798	565.7878381522803
D/press_flow/1200/tau_hpc	4610072962216850918	1.6418295710094468
D/press_flow/1200/tau_hpt	4605717804202370306	0.8373951151490078
D/press_flow/1200/tau_lpc	4608648201684177290	1.325469181419154
D/press_flow/1200/tau_lpt	4606513284257310084	0.9257111424114304
D/press_flow/1200/exit_noise	0	0
D/press_flow/1200/passes	4	4
D/press_flow/1200/powers_calls	13	13
D/tilted/1500/M9	4607182418800017406	0.9999999999999998
D/tilted/1500/Pc_hp	4689028848267263340	307641.21340747806
D/tilted/1500/Pc_lp	4682824482708545820	117696.90169561323
D/tilted/1500/Phi_hp	4393461614592995576	5.486983189910675e-15
D/tilted/1500/Phi_lp	13621356199628391289	-1.1003861925559265e-14
D/tilted/1500/Pt_hp	4689028848267263369	307641.21340747975
D/tilted/1500/Pt_lp	4682824482708545731	117696.90169561193
D/tilted/1500/Tt2	4643741180423569407	286.12499999999994
D/tilted/1500/Tt25	4645803477028629734	403.3529897366665
D/tilted/1500/Tt3	4649454405929320604	709.7685409393339
D/tilted/1500/Tt4	4654311885213007872	1500.0
D/tilted/1500/Tt45	4653239169443246811	1256.0926727235117
D/tilted/1500/Tt5	4652828771495902638	1162.778983041509
D/tilted/1500/branch_choked	1	1
D/tilted/1500/eta_hpc	4606101554889448489	0.88
D/tilted/1500/eta_hpt	4606461842859638129	0.92
D/tilted/1500/eta_lpc	4606281698874543309	0.9
D/tilted/1500/eta_lpt	4606281698874543309	0.9
D/tilted/1500/f	4583809590202238790	0.028284211062902707
D/tilted/1500/m_hp	4607182418800017407	0.9999999999999999
D/tilted/1500/m_imp	4607182418800017409	1.0000000000000002
D/tilted/1500/m_lp	4607182418800017409	1.0000000000000002
D/tilted/1500/mdot4	4607309799562420766	1.028284211062903
D/tilted/1500/mdot_air	4607182418800017409	1.0000000000000002
D/tilted/1500/n_hp	4607182418800017408	1.0
D/tilted/1500/n_lp	4607182418800017408	1.0
D/tilted/1500/nu_hp	4607182418800017408	1.0
D/tilted/1500/nu_hpt	4607182418800017408	1.0
D/tilted/1500/nu_lp	4607182418800017408	1.0
D/tilted/1500/nu_lpt	4607182418800017410	1.0000000000000004
D/tilted/1500/phi_hp	4607182418800017407	0.9999999999999999
D/tilted/1500/phi_lp	4607182418800017409	1.0000000000000002
D/tilted/1500/pi_hpc	4618441417868443649	6.000000000000001
D/tilted/1500/pi_hpt	4601427004634511389	0.4305103338600718
D/tilted/1500/pi_lpc	4613937818241073153	3.0000000000000004
D/tilted/1500/pi_lpt	4604376207078889679	0.6884479135231006
D/tilted/1500/pt4	4698523799358154354	1344128.4275840786
D/tilted/1500/slip	4607182418800017408	1.0
D/tilted/1500/sp_thrust	4649651320669411054	732.1551550409911
D/tilted/1500/tau_hpc	4610603672633087516	1.7596709557123011
D/tilted/1500/tau_hpt	4605717804202370306	0.8373951151490078
D/tilted/1500/tau_lpc	4609027584132985320	1.4097090073802239
D/tilted/1500/tau_lpt	4606513284257310085	0.9257111424114305
D/tilted/1500/exit_noise	0	0
D/tilted/1500/passes	0	0
D/tilted/1500/powers_calls	1	1
D/tilted/1300/M9	4607182418800017404	0.9999999999999996
D/tilted/1300/Pc_hp	4688302690121149213	265373.24626891484
D/tilted/1300/Pc_lp	4681713232847162984	101526.08791523578
D/tilted/1300/Phi_hp	13601473061630623767	-5.034694298035566e-16
D/tilted/1300/Phi_lp	4397497830123876769	1.0236564296936437e-14
D/tilted/1300/Pt_hp	4688302690121149210	265373.24626891466
D/tilted/1300/Pt_lp	4681713232847163075	101526.0879152371
D/tilted/1300/Tt2	4643741180423569407	286.12499999999994
D/tilted/1300/Tt25	4645520130450428533	387.2466015091989
D/tilted/1300/Tt3	4648942420916305230	651.5625838487556
D/tilted/1300/Tt4	4653432275910787072	1300.0
D/tilted/1300/Tt45	4652502588910327487	1088.6136496937104
D/tilted/1300/Tt5	4652075406304869372	1007.7417853026413
D/tilted/1300/branch_choked	1	1
D/tilted/1300/eta_hpc	4606096365660673614	0.8794238798734086
D/tilted/1300/eta_hpt	4606461842859638129	0.92
D/tilted/1300/eta_lpc	4606256580514778811	0.8972113018648636
D/tilted/1300/eta_lpt	4606281698874543309	0.9
D/tilted/1300/f	4582421022801508495	0.023466650126856833
D/tilted/1300/m_hp	4606404522018937788	0.9136361082863611
D/tilted/1300/m_imp	4605516046032338597	0.8149954585714637
D/tilted/1300/m_lp	4605516046032338597	0.8149954585714637
D/tilted/1300/mdot4	4605688310639152447	0.8341206718527373
D/tilted/1300/mdot_air	4605516046032338596	0.8149954585714636
D/tilted/1300/n_hp	4606621734830663466	0.9377515747685028
D/tilted/1300/n_lp	4606243616527158787	0.895772010110193
D/tilted/1300/nu_hp	4606451376906685677	0.9188380458057545
D/tilted/1300/nu_hpt	4607065238624870592	0.9869903871522396
D/tilted/1300/nu_lp	4606243616527158787	0.895772010110193
D/tilted/1300/nu_lpt	4606842068177847671	0.9622134902821661
D/tilted/1300/phi_hp	4606950787291662650	0.9742837366195893
D/tilted/1300/phi_lp	4606370191484798340	0.9098246533414316
D/tilted/1300/pi_hpc	4617522615276029034	5.18393936545281
D/tilted/1300/pi_hpt	4601427004634511389	0.4305103338600718
D/tilted/1300/pi_lpc	4613086932497373275	2.6221308224076387
D/tilted/1300/pi_lpt	4604376207078889679	0.6884479135231006
D/tilted/1300/pt4	4696966326710735021	1015038.5343060695
D/tilted/1300/slip	4606956306722404536	0.9748965165288359
D/tilted/1300/sp_thrust	4648703898494423224	624.4457239792891
D/tilted/1300/tau_hpc	4610256360197910392	1.682552103257846
D/tilted/1300/tau_hpt	4605717804202370308	0.837395115149008
D/tilted/1300/tau_lpc	4608774070025446631	1.3534175675288738
D/tilted/1300/tau_lpt	4606513284257310084	0.9257111424114304
D/tilted/1300/exit_noise	0	0
D/tilted/1300/passes	4	4
D/tilted/1300/powers_calls	13	13
D/tilted/1200/M9	4607182418800017401	0.9999999999999992
D/tilted/1200/Pc_hp	4687637101205942312	244387.43619239447
D/tilted/1200/Pc_lp	4681161503485251180	93497.36901169427
D/tilted/1200/Phi_hp	13631886551400121471	-5.36278914889711e-14
D/tilted/1200/Phi_lp	4419266219351247770	2.897244790766671e-13
D/tilted/1200/Pt_hp	4687637101205941632	244387.43619237468
D/tilted/1200/Pt_lp	4681161503485253889	93497.3690117337
D/tilted/1200/Tt2	4643741180423569407	286.12499999999994
D/tilted/1200/Tt25	4645379450453765763	379.24986953356
D/tilted/1200/Tt3	4648688223211221391	622.663650601682
D/tilted/1200/Tt4	4652992471259676672	1200.0
D/tilted/1200/Tt45	4652050182214013278	1004.8741381788093
D/tilted/1200/Tt5	4651393545498262600	930.223186433207
D/tilted/1200/branch_choked	1	1
D/tilted/1200/eta_hpc	4606089630299261408	0.8786761045415084
D/tilted/1200/eta_hpt	4606461842859638129	0.92
D/tilted/1200/eta_lpc	4606225967558100295	0.8938125809292295
